[Wafer Information]
Wafer Number,5
Wafer ID,A11-Q336635-402
Job Name,X2L3QBJL_R_08_05
Model Name,EagleT
Lot Number,24101031-002
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,01/21/2024 10:21
End Time,01/21/2024 10:24
Inspection Time,0:03:19
Photo Time,0:00:00
Data Output Time,01/21/2024 10:46

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F29 Silicon powder
5,A11-Q336635-402,62,58,93.548387,4,8,8

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
36,1,50,8.624142,97.740276,214.968675,3
36,1,50,11.498856,66.118422,174.841189,3
38,1,50,17.248284,103.489704,237.898667,3
38,1,50,8.624142,63.243708,157.643695,3
38,1,50,8.624142,57.49428,140.446201,3
38,1,50,8.624142,74.742564,174.841189,3
60,1,50,8.624142,74.742564,154.777446,3
69,2,50,8.624142,77.617278,174.841189,3

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F29 Silicon powder
5,A11-Q336635-402,62,62,100,0,0,0

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
36,1,Pass,8.624142,97.740276,214.968675,3
36,1,Pass,11.498856,66.118422,174.841189,3
38,1,Pass,17.248284,103.489704,237.898667,3
38,1,Pass,8.624142,63.243708,157.643695,3
38,1,Pass,8.624142,57.49428,140.446201,3
38,1,Pass,8.624142,74.742564,174.841189,3
60,1,Pass,8.624142,74.742564,154.777446,3
69,2,Pass,8.624142,77.617278,174.841189,3

