[Wafer Information]
Wafer Number,19
Wafer ID,A58-Q335548-352
Job Name,X2L3QBKL_R_08_QB1
Model Name,EagleT
Lot Number,MOLT23C02093-002
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,01/03/2024 01:55
End Time,01/03/2024 01:55
Inspection Time,0:00:24
Photo Time,0:00:32
Data Output Time,01/03/2024 03:37

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
19,A58-Q335548-352,340,334,98.235294,6,6,5,1

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
16,32,50,8.649612,20.182428,40.364856,4
38,31,50,11.532816,8.649612,25.948836,4
49,57,50,11.532816,11.532816,37.481652,4
49,11,50,8.649612,14.41602,31.715244,4
49,5,50,20.182428,8.649612,54.780876,1
76,31,50,11.532816,11.532816,43.24806,4

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
19,A58-Q335548-352,340,340,100,0,0,0

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
16,32,Pass,8.649612,20.182428,40.364856,4
38,31,Pass,11.532816,8.649612,25.948836,4
49,57,Pass,11.532816,11.532816,37.481652,4
49,11,Pass,8.649612,14.41602,31.715244,4
49,5,Pass,20.182428,8.649612,54.780876,1
76,31,Pass,11.532816,11.532816,43.24806,4

