[Wafer Information]
Wafer Number,5
Wafer ID,A88-Q335306-401
Job Name,X2L3QBJL_R_08_05
Model Name,EagleT
Lot Number,24100038-001
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,01/09/2024 02:14
End Time,01/09/2024 02:18
Inspection Time,0:03:21
Photo Time,0:03:04
Data Output Time,01/09/2024 02:36

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F29 Silicon powder,F99 Others
5,A88-Q335306-401,1093,1086,99.359561,7,7,3,4

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
29,4,50,8.649612,129.74418,366.166908,1
30,11,50,60.547284,25.948836,357.517296,3
32,16,50,43.24806,37.481652,452.663028,3
39,16,50,8.649612,144.1602,386.349336,1
92,14,50,8.624142,8.624142,14.331245,1
26,12,50,51.744852,28.74714,395.542362,3
70,15,50,43.12071,57.49428,470.064836,3

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F29 Silicon powder,F99 Others
5,A88-Q335306-401,1093,1088,99.542543,5,5,4,1

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
29,4,Pass,8.649612,129.74418,366.166908,1
30,11,50,60.547284,25.948836,357.517296,3
32,16,50,43.24806,37.481652,452.663028,3
39,16,Pass,8.649612,144.1602,386.349336,1
92,14,50,8.624142,8.624142,14.331245,1
26,12,50,51.744852,28.74714,395.542362,3
70,15,50,43.12071,57.49428,470.064836,3

