[Wafer Information]
Wafer Number,19
Wafer ID,A04-Q336300-403
Job Name,X2L3QBJL_R_08_QB1
Model Name,EagleT
Lot Number,MOLT24101164-001
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,01/23/2024 04:17
End Time,01/23/2024 04:17
Inspection Time,0:00:25
Photo Time,0:00:23
Data Output Time,01/23/2024 05:03

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
19,A04-Q336300-403,340,334,98.235294,6,6,6

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
49,59,50,23.065632,8.649612,49.014468,4
50,55,50,23.065632,8.649612,51.897672,4
49,55,50,23.065632,8.649612,54.780876,4
50,63,50,25.948836,8.649612,51.897672,4
50,59,50,25.948836,8.649612,51.897672,4
49,65,50,20.182428,8.649612,40.364856,4

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
19,A04-Q336300-403,340,340,100,0,0,0

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
49,59,Pass,23.065632,8.649612,49.014468,4
50,55,Pass,23.065632,8.649612,51.897672,4
49,55,Pass,23.065632,8.649612,54.780876,4
50,63,Pass,25.948836,8.649612,51.897672,4
50,59,Pass,25.948836,8.649612,51.897672,4
49,65,Pass,20.182428,8.649612,40.364856,4

