[Wafer Information]
Wafer Number,25
Wafer ID,A66-Q336300-403
Job Name,X2L3QBJL_R_08_QB1
Model Name,EagleT
Lot Number,MOLT24101182-001
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,01/23/2024 06:14
End Time,01/23/2024 06:14
Inspection Time,0:00:25
Photo Time,0:00:29
Data Output Time,01/23/2024 06:22

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
25,A66-Q336300-403,340,332,97.647059,8,8,8

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
49,54,50,20.182428,8.649612,43.24806,4
49,60,50,20.182428,8.649612,49.014468,4
49,56,50,25.948836,8.649612,54.780876,4
50,56,50,25.948836,8.649612,57.66408,4
49,52,50,25.948836,8.649612,54.780876,4
50,66,50,23.065632,8.649612,63.430488,4
50,60,50,23.065632,8.649612,49.014468,4
50,48,50,23.065632,8.649612,51.897672,4

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
25,A66-Q336300-403,340,340,100,0,0,0

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
49,54,Pass,20.182428,8.649612,43.24806,4
49,60,Pass,20.182428,8.649612,49.014468,4
49,56,Pass,25.948836,8.649612,54.780876,4
50,56,Pass,25.948836,8.649612,57.66408,4
49,52,Pass,25.948836,8.649612,54.780876,4
50,66,Pass,23.065632,8.649612,63.430488,4
50,60,Pass,23.065632,8.649612,49.014468,4
50,48,Pass,23.065632,8.649612,51.897672,4

