[Wafer Information]
Wafer Number,25
Wafer ID,A73-Q332403-404
Job Name,X2L3QBKL_R_08_QB1
Model Name,EagleT
Lot Number,MOLT24102014-001
Description,
Wafer Size(mm),200
Die Size XY(um),X,1345.33,Y,2274.899
Chip Num. XY,X,68,Y,104
Wafer Thickness(um),0

[INSP]
Start Time,02/04/2024 12:38
End Time,02/04/2024 12:39
Inspection Time,0:00:25
Photo Time,0:00:49
Data Output Time,02/04/2024 12:46

[Before Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
25,A73-Q332403-404,340,334,98.235294,6,6,6

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
39,32,50,8.649612,31.715244,74.963304,4
49,39,50,11.532816,11.532816,31.715244,4
48,32,50,11.532816,11.532816,31.715244,4
49,34,50,8.649612,11.532816,25.948836,4
50,23,50,11.532816,8.649612,25.948836,4
84,32,50,11.532816,14.41602,34.598448,4

[After Review]
Wafer Number,Wafer ID,Total,Good,Yield(%),NG Total,Defect,F13 Pad area damage
25,A73-Q332403-404,340,340,100,0,0,0

[Defect List]
X,Y,DefectMode,Size X,Size Y,Area,Area No
39,32,Pass,8.649612,31.715244,74.963304,4
49,39,Pass,11.532816,11.532816,31.715244,4
48,32,Pass,11.532816,11.532816,31.715244,4
49,34,Pass,8.649612,11.532816,25.948836,4
50,23,Pass,11.532816,8.649612,25.948836,4
84,32,Pass,11.532816,14.41602,34.598448,4

